param_name,biome,criteria,rank,variable,measure,xmin,xmax,range
tkd_clay,global,EFLX_LH_TOT_MEAN_global,166,EFLX_LH_TOT,mean,39.213206230013405,39.21000418721,0.0032020428034087445
eta0_vionnet,global,EFLX_LH_TOT_MEAN_global,167,EFLX_LH_TOT,mean,39.21469541933553,39.21168029660251,0.003015122733017961
ceta,global,EFLX_LH_TOT_MEAN_global,168,EFLX_LH_TOT,mean,39.21164438310524,39.21465718480461,0.0030128016993700157
tkd_om,global,EFLX_LH_TOT_MEAN_global,169,EFLX_LH_TOT,mean,39.210679652549274,39.213516772793504,0.002837120244230107
fm_root,global,EFLX_LH_TOT_MEAN_global,170,EFLX_LH_TOT,mean,39.212642351096235,39.21002544971845,0.002616901377784586
C2_liq_Brun89,global,EFLX_LH_TOT_MEAN_global,171,EFLX_LH_TOT,mean,39.20909098500606,39.211651177083084,0.002560192077027068
csol_om,global,EFLX_LH_TOT_MEAN_global,172,EFLX_LH_TOT,mean,39.21198003236115,39.20952312346866,0.002456908892490617
tau_ref,global,EFLX_LH_TOT_MEAN_global,173,EFLX_LH_TOT,mean,39.21319232681968,39.210761341238154,0.0024309855815261017
ekc_active,global,EFLX_LH_TOT_MEAN_global,174,EFLX_LH_TOT,mean,39.21222548108946,39.21027830762454,0.0019471734649201267
CWD,global,EFLX_LH_TOT_MEAN_global,175,EFLX_LH_TOT,mean,39.210679947238624,39.20892662003958,0.0017533271990473054
cryoturb_diffusion_k,global,EFLX_LH_TOT_MEAN_global,176,EFLX_LH_TOT,mean,39.208903386032,39.207179896018275,0.0017234900137239606
drift_gs,global,EFLX_LH_TOT_MEAN_global,177,EFLX_LH_TOT,mean,39.21185953115817,39.213500609472035,0.0016410783138667284
cropfire_a1,global,EFLX_LH_TOT_MEAN_global,178,EFLX_LH_TOT,mean,39.212700914150446,39.21432142184288,0.0016205076924364903
scvng_fct_mlt_sf,global,EFLX_LH_TOT_MEAN_global,179,EFLX_LH_TOT,mean,39.21363419510512,39.21202088388091,0.0016133112242116
ssi,global,EFLX_LH_TOT_MEAN_global,180,EFLX_LH_TOT,mean,39.21441497895558,39.21283746973607,0.0015775092195084994
rf_s3s1_bgc,global,EFLX_LH_TOT_MEAN_global,181,EFLX_LH_TOT,mean,39.21143709654028,39.20995686095141,0.001480235588871892
wimp,global,EFLX_LH_TOT_MEAN_global,182,EFLX_LH_TOT,mean,39.211635774114974,39.212993290016094,0.0013575159011196547
fm_lstem,global,EFLX_LH_TOT_MEAN_global,183,EFLX_LH_TOT,mean,39.20896039398478,39.20995537478947,0.0009949808046911812
boreal_peatfire_c,global,EFLX_LH_TOT_MEAN_global,184,EFLX_LH_TOT,mean,39.2090115959395,39.20999044458916,0.0009788486496589144
cc_lstem,global,EFLX_LH_TOT_MEAN_global,185,EFLX_LH_TOT,mean,39.20809609285226,39.208829537453724,0.000733444601465294
max_altdepth_cryoturbation,global,EFLX_LH_TOT_MEAN_global,186,EFLX_LH_TOT,mean,39.20717392145052,39.20781629223475,0.0006423707842344584
occur_hi_gdp_tree,global,EFLX_LH_TOT_MEAN_global,187,EFLX_LH_TOT,mean,39.209460976173055,39.20885145025891,0.0006095259141432052
csol_clay,global,EFLX_LH_TOT_MEAN_global,188,EFLX_LH_TOT,mean,39.210254918327784,39.21069679652226,0.00044187819447216725
pd,global,EFLX_LH_TOT_MEAN_global,189,EFLX_LH_TOT,mean,39.21179410378658,39.21148429340419,0.00030981038239019654
non_boreal_peatfire_c,global,EFLX_LH_TOT_MEAN_global,190,EFLX_LH_TOT,mean,39.209145708843444,39.20926649453214,0.00012078568869355877
fm_lroot,global,EFLX_LH_TOT_MEAN_global,191,EFLX_LH_TOT,mean,39.2093487585697,39.2094592750517,0.00011051648199611463
aq_sp_yield_min,global,EFLX_LH_TOT_MEAN_global,192,EFLX_LH_TOT,mean,39.20924159952197,39.20921347250218,2.8127019788826146e-05
max_altmultiplier_cryoturb,global,EFLX_LH_TOT_MEAN_global,193,EFLX_LH_TOT,mean,39.20804074361896,39.20804074361896,0.0
frac_sat_soil_dsl_init,global,EFLX_LH_TOT_IAV_global,1,EFLX_LH_TOT,iav,0.7137291571609942,0.5640925846322744,0.14963657252871976
fff,global,EFLX_LH_TOT_IAV_global,2,EFLX_LH_TOT,iav,0.5061906776309395,0.6391562432620339,0.1329655656310944
d_max,global,EFLX_LH_TOT_IAV_global,3,EFLX_LH_TOT,iav,0.6393038577075277,0.5294762268560202,0.10982763085150749
sand_pf,global,EFLX_LH_TOT_IAV_global,4,EFLX_LH_TOT,iav,0.6502111057474953,0.5592806274068344,0.09093047834066093
